"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"oru",2019,2096.13312,"10.1016/j.physio.2018.11.001",TRUE,"Elsevier BV","Physiotherapy","0031-9406","0031-9406",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"30871894",NA,NA,NA,FALSE
"oru",2019,1328.379808,"10.1038/s41598-018-37005-8",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,"30692548","PMC6349876",NA,NA,TRUE
"oru",2019,2205.886336,"10.1080/09669760.2015.1096238",TRUE,"Informa UK Limited","International Journal of Early Years Education","0966-9760","0966-9760","1469-8463",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"oru",2019,915.374144,"10.1186/s13731-018-0098-z",FALSE,"Springer Nature","Journal of Innovation and Entrepreneurship","2192-5372",NA,"2192-5372",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE
"oru",2019,1160.9312,"10.1016/j.giq.2018.11.002",TRUE,"Elsevier BV","Government Information Quarterly","0740-624X","0740-624X",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"oru",2019,2215.399968,"10.1080/02680939.2016.1185670",TRUE,"Informa UK Limited","Journal of Education Policy","0268-0939","0268-0939","1464-5106",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"oru",2019,383.80868799999996,"10.3390/ijgi7120456",FALSE,"MDPI AG","ISPRS International Journal of Geo-Information","2220-9964",NA,"2220-9964",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"oru",2019,1110.5216,"10.1080/02680939.2015.1017612",TRUE,"Informa UK Limited","Journal of Education Policy","0268-0939","0268-0939","1464-5106",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"oru",2019,1110.5216,"10.1080/00220272.2014.934718",TRUE,"Informa UK Limited","Journal of Curriculum Studies","0022-0272","0022-0272","1366-5839",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"oru",2019,2051.9284319999997,"10.1016/j.ienj.2019.03.007",TRUE,"Elsevier BV","International Emergency Nursing","1755-599X","1755-599X",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31005569",NA,NA,NA,FALSE
"oru",2019,1334.699888,"10.3390/s19143142",FALSE,"MDPI AG","Sensors","1424-8220",NA,"1424-8220",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31319523","PMC6679565",NA,NA,TRUE
"oru",2019,2756.274208,"10.1182/bloodadvances.2018024950",FALSE,"American Society of Hematology","Blood Advances","2473-9529","2473-9529","2473-9537",NA,NA,TRUE,"30700416","PMC6373755",NA,NA,FALSE
"oru",2019,1819.2843520000001,"10.1109/tcds.2019.2915763",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Transactions on Cognitive and Developmental Systems","2379-8920","2379-8920","2379-8939",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"oru",2019,3425.6060799999996,"10.1016/j.jsbmb.2019.105450",TRUE,"Elsevier BV","The Journal of Steroid Biochemistry and Molecular Biology","0960-0760","0960-0760",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31437548",NA,NA,NA,FALSE
"oru",2019,843.0826239999999,"10.3390/mti3040069",FALSE,"MDPI AG","Multimodal Technologies and Interaction","2414-4088",NA,"2414-4088",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
