institution	period	euro	doi	is_hybrid	publisher
oru	2019	2096.13312	10.1016/j.physio.2018.11.001	TRUE	
oru	2019	1328.379808	10.1038/s41598-018-37005-8	FALSE	
oru	2019	2205.886336	10.1080/09669760.2015.1096238	TRUE	
oru	2019	915.374144	10.1186/s13731-018-0098-z	FALSE	
oru	2019	1160.9312	10.1016/j.giq.2018.11.002	TRUE	
oru	2019	2215.399968	10.1080/02680939.2016.1185670	TRUE	
oru	2019	383.80868799999996	10.3390/ijgi7120456	FALSE	
oru	2019	1110.5216	10.1080/02680939.2015.1017612	TRUE	
oru	2019	1110.5216	10.1080/00220272.2014.934718	TRUE	
oru	2019	2051.9284319999997	10.1016/j.ienj.2019.03.007	TRUE	
oru	2019	1334.699888	10.3390/s19143142	FALSE	
oru	2019	2756.274208	10.1182/bloodadvances.2018024950	FALSE	
oru	2019	1819.2843520000001	10.1109/tcds.2019.2915763	TRUE	
oru	2019	3425.6060799999996	10.1016/j.jsbmb.2019.105450	TRUE	
oru	2019	843.0826239999999	10.3390/mti3040069	FALSE	
oru	2019	559.533344	10.1016/j.infpip.2019.100027	FALSE	
oru	2019	1322.042736	10.1038/s41598-019-38691-8	FALSE	
oru	2019	2135.92272	10.1080/0046760x.2015.1015625	TRUE	
oru	2019	1186.209632	10.1002/edm2.58	FALSE	
oru	2019	253.030704	10.1080/2331186x.2019.1569350	FALSE	
oru	2019	5085.42712	10.2224/sbp.8150	TRUE	
oru	2019	2633.8534560000003	10.1038/s41396-019-0370-7	TRUE	
oru	2019	774.3915199999999	10.3390/cancers11020172	FALSE	
oru	2019	2448.1695999999997	10.1002/berj.3510	TRUE	
oru	2019	2140.3312	10.2217/fmb-2018-0285	TRUE	
oru	2019	2290.154384	10.2196/11419	FALSE	
oru	2019	1350.187152	10.1002/rth2.12193	FALSE	
oru	2019	926.726688	10.1016/j.giq.2019.01.001	TRUE	
oru	2019	249.48032	10.2478/bsrj-2019-0005	FALSE	
oru	2019	1425.271024	10.3390/s19051119	FALSE	
oru	2019	1425.929936	10.3390/s19030685	FALSE	
oru	2019	1020.78024	10.1042/bsr20181665	FALSE	
oru	2019	2453.5504	10.14309/ctg.0000000000000034	FALSE	
oru	2019	1293.306432	10.1016/j.nfs.2019.02.001	FALSE	
oru	2019	2467.9464	10.1111/1750-3841.14582	TRUE	
oru	2019	2319.1984319999997	10.3389/fmicb.2019.00688	FALSE	
oru	2019	2043.669376	10.1111/bjhp.12362	TRUE	
oru	2019	3002.22208	10.1016/j.trac.2019.02.024	TRUE	
oru	2019	2794.964992	10.1097/j.pain.0000000000001575	TRUE	
oru	2019	1546.382448	10.1136/bmjopen-2018-027272	FALSE	
oru	2019	1490.671344	10.3390/nu11040805	FALSE	
oru	2019	1582.0684800000001	10.1002/nop2.290	FALSE	
oru	2019	2339.097952	10.3389/fmicb.2019.01051	FALSE	
oru	2019	1720.97808	10.1108/ccij-05-2018-0056	TRUE	
oru	2019	281.06467200000003	10.3390/robotics8020043	FALSE	
oru	2019	1793.27904	10.1152/ajpcell.00008.2019	TRUE	
oru	2019	1067.4714239999998	10.1080/26395916.2019.1628105	FALSE	
oru	2019	1453.691088	10.3390/ijms20122919	FALSE	
oru	2019	191.522496	10.3390/robotics8020040	FALSE	
oru	2019	1996.4278399999998	10.1515/jpm-2018-0290	TRUE	
oru	2019	2665.231072	10.1016/j.ijmedinf.2019.06.027	TRUE	
oru	2019	555.8451359999999	10.3390/ijerph16142526	FALSE	
oru	2019	1793.121392	10.1186/s12904-019-0394-9	FALSE	
oru	2019	1534.771248	10.3389/fenvs.2019.00120	FALSE	
oru	2019	1810.221952	10.3389/fendo.2019.00571	FALSE	
oru	2019	1569.8965439999997	10.1016/j.dcm.2019.100329	TRUE	
oru	2019	2926.988112	10.1016/j.psyneuen.2019.104421	TRUE	
oru	2019	2121.457808	10.1111/faam.12213	TRUE	
oru	2019	1802.994688	10.1039/c9em00281b	TRUE	
oru	2019	1585.49048	10.3389/fenvs.2019.00135	FALSE	
oru	2019	1451.15928	10.1371/journal.pone.0222171	FALSE	
oru	2019	1495.677376	10.3390/s19194121	FALSE	
oru	2019	1296.370656	10.1002/nop2.387	FALSE	
oru	2019	962.150288	10.1016/j.jfbs.2019.100306	TRUE	
oru	2019	3402.971792	10.1016/j.jclepro.2019.118554	TRUE	
oru	2019	1570.1391520000002	10.3389/fspor.2019.00052	FALSE	
oru	2019	2968.6251199999997	10.1111/jsr.12940	TRUE	
oru	2019	734.5679359999999	10.1158/1055-9965.epi-19-0710	TRUE	
oru	2019	918.2099199999999	10.1080/2331186x.2019.1683932	FALSE	
oru	2019	1407.458688	10.3390/su11236533	FALSE	
oru	2019	3057.451744	10.1016/j.trac.2019.115664	TRUE	
oru	2019	1548.709408	10.1016/j.dcm.2019.100347	TRUE	
oru	2019	2242.7108319999998	10.1123/jtpe.2019-0130	TRUE	
oru	2019	1458.20624	10.3390/ijerph17010045	FALSE	
oru	2019	1866.068992	10.1039/c9pp00342h	TRUE	
oru	2019	1355.3140159999998	10.12968/ijpn.2019.25.7.334	TRUE	
oru	2019	2273.739168	10.1016/j.scienta.2019.109110	TRUE	
oru	2019	2158.2011199999997	10.1016/j.ienj.2019.100825	TRUE	
oru	2019	1686.7552479999997	10.1155/2020/8490908	FALSE	
