institution	period	euro	doi	is_hybrid	publisher
sh	2019	3093.088688	10.1016/j.aquatox.2018.11.024	TRUE	
sh	2019	3087.818336	10.1016/j.ocecoaman.2018.12.025	TRUE	
sh	2019	3087.818336	10.1016/j.ocecoaman.2018.11.011	TRUE	
sh	2019	1451.95224	10.1080/02813432.2019.1569426	FALSE	
sh	2019	837.3213920000001	10.3389/fmars.2019.00051	FALSE	
sh	2019	554.809568	10.1177/1350508419828565	TRUE	
sh	2019	1473.81528	10.3390/su11071916	FALSE	
sh	2019	885.8779199999999	10.17645/mac.v7i2.1869	FALSE	
sh	2019	2627.066096	10.1016/j.forpol.2019.05.028	TRUE	
sh	2019	1521.4212	10.3389/fenvs.2019.00088	FALSE	
sh	2019	2164.633536	10.1136/jech-2018-211939	TRUE	
sh	2019	3361.7709120000004	10.1016/j.agee.2019.106626	TRUE	
sh	2019	116.57078399999999	10.3390/su11030934	FALSE	
sh	2019	1120.7451199999998	10.1007/s11019-019-09914-6	TRUE	
sh	2019	2961.590432	10.1016/j.aquatox.2019.105328	TRUE	
