institution	period	euro	doi	is_hybrid	publisher
gu	2019	2536.4336	10.1016/j.ajpath.2017.11.012	TRUE	Elsevier
gu	2019	319.6384	10.3389/fneur.2019.00567	FALSE	Frontiers
gu	2019	3117.2768	10.1172/jci.insight.125914	TRUE	JCI Insight
gu	2019	1007.72	10.1073/pnas.1813268116	TRUE	National Academy of Sciences
gu	2019	1248.0624	10.1016/j.jasrep.2019.05.002	TRUE	Elsevier
gu	2019	1088.9984	10.1016/j.jasrep.2019.101971	TRUE	Elsevier
gu	2019	2591.6576	10.3389/fpsyg.2019.01728	FALSE	Frontiers
gu	2019	567.2496	10.5324/njsts.v7i1.2530	FALSE	NTNU
gu	2019	2423.9088	10.3389/fnagi.2019.00205	FALSE	Frontiers
gu	2019	2544.2688	10.1177/1354066119832074	TRUE	Sage
gu	2019	2544.1744	10.1177/0967010619830590	TRUE	Sage
gu	2019	1120.3392	10.3167/jla.2019.030104	TRUE	Berghahn
gu	2019	788.712	10.3390/su11184824	FALSE	MDPI
gu	2019	1527.2032	10.3390/su11113067	FALSE	MDPI
gu	2019	317.7504	10.3390/socsci8070200	FALSE	MDPI
gu	2019	2411.448	10.3389/fpsyg.2019.02226	FALSE	Frontiers
gu	2019	1333.2112	10.1371/journal.pone.0213056	FALSE	PLOS
gu	2019	795.3199999999999	10.3390/su11184895	FALSE	MDPI
gu	2019	624.928	10.3390/su11226280	FALSE	MDPI
gu	2019	1446.3968	10.1136/bmjopen-2018-027814	FALSE	BMJ
gu	2019	2348.672	10.1007/s41669-019-0126-3	FALSE	Springer
gu	2019	1589.1296	10.1136/bmjopen-2018-028719	FALSE	BMJ
gu	2019	1613.3904	10.1002/FALSEp2.371	FALSE	Wiley
gu	2019	2287.6896	10.1111/hex.12988	TRUE	Wiley
gu	2019	1440.9216	10.1371/journal.pone.0225816	FALSE	PLOS
gu	2019	2735.24	10.3389/fcimb.2019.00340	FALSE	Frontiers
gu	2019	2411.448	10.3389/fimmu.2019.02444	FALSE	Frontiers
gu	2019	2303.2655999999997	10.1093/jac/dkz025	TRUE	Oxford
gu	2019	3503.1839999999997	10.1111/tbed.13153	TRUE	Wiley
gu	2019	1420.0592	10.3390/genes10030182	FALSE	MDPI
gu	2019	3099.624	10.1111/cei.13294	TRUE	Wiley
gu	2019	3289.6512	10.1016/j.watres.2019.115141	TRUE	Elsevier
gu	2019	2633.0048	10.1016/j.ijantimicag.2019.09.017	TRUE	Elsevier
gu	2019	3049.7808	10.1111/bjh.16320	TRUE	Wiley
gu	2019	2754.2144	10.3389/fmicb/2019.02511	FALSE	Frontiers
gu	2019	1960.5936	går ej att belägga	FALSE	Hindawi
gu	2019	2320.824	10.1016/j.syapm.2019.126039	TRUE	Elsevier
gu	2019	1530.3183999999999	10.1016/j.envint.2019.105339	TRUE	Elsevier
gu	2019	2267.488	10.3389/fpsyg.2019.00220	FALSE	Frontiers
gu	2019	2267.488	10.3389/fimmu.2019.00269	FALSE	Frontiers
gu	2019	2040.7392	10.3389/fphys.2019.00023	FALSE	Frontiers
gu	2019	2045.9312	10.1016/j.vaccine.2018.11.040	TRUE	Elsevier
gu	2019	2975.5824	10.1002/eji.201847647	TRUE	Wiley
gu	2019	2969.6351999999997	10.18632/oncotarget.26866	TRUE	Impact journals
gu	2019	1483.7792	10.1073/pnas.1816300116	TRUE	Rightslink, Proceedings of the national academy of sciences
gu	2019	2522.7455999999997	10.1111/sji.12794	TRUE	Wiley
gu	2019	2520.9519999999998	10.1111/hel.12658	TRUE	Wiley
gu	2019	4287.5536	10.1016/j.celrep.2019.07.053	TRUE	Elsevier
gu	2019	2906.1983999999998	10.1038/s41385-019-0202-0	FALSE	Springer
gu	2019	1968.8064	10.3389/fonc.2019.00579	FALSE	Frontiers
gu	2019	4136.0416	10.1038/s41467-019-08673-5	FALSE	Springer
gu	2019	2639.8959999999997	10.1038/s41385-019-0154-4	FALSE	Springer Nature
gu	2019	2551.0656	10.1038/s41586-019-0900-5	FALSE	Springer Nature
gu	2019	2479.6992	10.1111/apm.12940	TRUE	Wiley
gu	2019	2544.1744	10.1136/gutjnl-2018-317571	FALSE	BMJ
gu	2019	2619.9776	10.1021/acs.jproteome.8b00973	TRUE	ACS
gu	2019	2544.1744	10.1136/gutjnl-2018-317571	FALSE	BMJ
gu	2019	3433.8944	10.1111/joim.12910	TRUE	Wiley
gu	2019	2926.0224	10.1074/mcp.RA119.001319	TRUE	ASBMB
gu	2019	1182.2656	10.14814/phy2.14083	TRUE	Wiley
gu	2019	816.6544	10.1128/IAI.00889-18	TRUE	ASM
gu	2019	1436.6736	10.1371/journal.pone.0215583	FALSE	PLOS
gu	2019	1457.2528	10.3390/ijms20112770	FALSE	MDPI
gu	2019	2252.7616	10.3389/fonc.2019.00579	FALSE	Frontiers
gu	2019	1741.8688	10.1080/21505594.2019.1635417	TRUE	Taylor and Francis
gu	2019	1936.5216	10.1042/BCJ20190180	TRUE	Portland Press
gu	2019	2604.7792	10.1073/pnas.1909021116	TRUE	Proceedings of the national academy of sciences
gu	2019	2604.7792	10.1073/pnas.1909021116		Proceedings of the national academy of sciences
gu	2019	2025.4464	10.1084/jem.20190679	TRUE	Rockefeller University press
gu	2019	1445.9248	10.1038/s41588-019-0532-6	FALSE	Springer Nature
gu	2019	2891.944	10.1212/NXG.0000000000000391	FALSE	Wolters Kluwer
gu	2019	2940.56	10.1002/hed.25563	TRUE	Wiley
gu	2019	3163.2496	10.1002/ijc.32123	TRUE	Wiley
gu	2019	2489.328	10.1093/neuonc/FALSEz011	TRUE	Oxford
gu	2019	2014.024	10.1530/ERC-18-0509	TRUE	Society for endocriFALSElogy
gu	2019	4661.7552	10.15252/embr.201845766	TRUE	Wiley
gu	2019	698.6544	10.29245/2690-0009/2019/1.1103	FALSE	Journal of human and clinical genetics
gu	2019	2729.576	10.1002/1878-0261.12500	TRUE	Wiley
gu	2019	1664.744	10.3390/cells8080913	FALSE	MDPI
gu	2019	3801.488	10.1212/WNL.0000000000008459	TRUE	Wolters Kluwer
gu	2019	2770.2624	10.1016/j.mam.2019.09.003	TRUE	Elsevier
gu	2019	2391.5296	10.3389/fphys.2019.00563	FALSE	Frontiers
gu	2019	1435.2576	10.3390/ijms20092270	FALSE	MDPI
gu	2019	2460.8192	10.1128/IAI.00270-19	TRUE	American society for microbiology
gu	2019	1499.072	10.3390/ijms20205028	FALSE	MDPI
gu	2019	1493.408	10.3389/fnsyn.2019.00007	FALSE	Frontiers
gu	2019	2576.2704	10.3389/fnins.2019.00351	FALSE	Frontiers
gu	2019	2576.5535999999997	10.1016/j.neuroimage.2019.116024	TRUE	Elsevier
gu	2019	1757.0672	10.1152/jn.00756.2018	TRUE	american physiological society
gu	2019	4214.016	10.1016/j.celrep.2019.02.044	TRUE	Elsevier
gu	2019	1482.2688	10.1038/s41598-019-47113-8	FALSE	Springer Nature
gu	2019	2795.9392	10.1038/s41386-019-0323-x	FALSE	Springer Nature
gu	2019	2698.5184	10.1016/j.psyneuen.2019.02.020	TRUE	Elsevier
gu	2019	2532.2799999999997	10.1016/j.neuropharm.2019.02.020	TRUE	Elsevier
gu	2019	2698.5184	10.1016/j.psyneuen.2019.02.006	TRUE	Elsevier
gu	2019	2479.6992	10.1111/adb.12764	TRUE	Wiley
gu	2019	1986.4592	10.1136/bmjopen-2018-027290	FALSE	BMJ
gu	2019	1504.5472	10.1038/s41598-019-45973-8	FALSE	Springer Nature
gu	2019	2486.968	10.1111/bcpt.13294	TRUE	Wiley
gu	2019	2765.1648	10.1016/j.neuropharm.2019.107818	TRUE	Elsevier
gu	2019	2189.0416	10.1016/j.brainres.2019.146562	TRUE	Elsevier
gu	2019	2976.1488	10.1038/s41386-019-0523-4	FALSE	Springer Nature
gu	2019	762.6576	10.1016/j.inat.2019.02.008	TRUE	Elsevier
gu	2019	1630.0991999999999	10.1186/s13049-019-0630-6	FALSE	BMC
gu	2019	1611.0303999999999	10.1002/brb3.1300	TRUE	Wiley
gu	2019	2657.1711999999998	10.3389/fneur.2019.00533	FALSE	Frontiers
gu	2019	1436.6736	10.1080/11038128.2017.1329343	FALSE	PLOS
gu	2019	2589.7696	10.1136/jnnp-2019-320826	TRUE	BMJ
gu	2019	2972.4672	10.1212/WNL.0000000000007753	TRUE	Wolters Kluwer
gu	2019	2019.5936	10.1515/sjpain-2019-0061 	TRUE	Rights Link
gu	2019	3012.6816	10.1212/WNL.0000000000008681	TRUE	Wolters Kluwer
gu	2019	1672.296	10.1002/brb3.1442	FALSE	Wiley
gu	2019	1489.1599999999999	10.1371/journal.pone.0223648	FALSE	PLOS
gu	2019	2402.1968	10.1093/neuros/nyz488	TRUE	Oxford
gu	2019	2042.5328	10.1002/brb3.1509	FALSE	Wiley
gu	2019	2714	10.1093/FALSEp/npz066	TRUE	Oxford
gu	2019	2497.824	10.1136/bmjophth-2018-000247	FALSE	BMJ
gu	2019	4635.9839999999995	10.1001/jamaophthalmol.2019.4502	TRUE	JAMA
gu	2019	2189.0416	10.1016/j.ghir.2019.11.001	TRUE	Elsevier
gu	2019	2744.7744	10.1038/s41433-019-0627-4	FALSE	Springer Nature
gu	2019	2152.32	10.3389/fphys.2019.00463	FALSE	Frontiers
gu	2019	2391.5296	10.3389/fnhum.2019.00145	FALSE	Frontiers
