"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"gu",2016,0,"10.1186/s12884-016-1127-1",FALSE,"Springer Nature","BMC Pregnancy and Childbirth","1471-2393",NA,"1471-2393",NA,"http://www.springer.com/tdm",TRUE,"27793111","PMC5084442",NA,NA,TRUE
"gu",2016,0,"10.1186/s12884-016-1178-3",FALSE,"Springer Nature","BMC Pregnancy and Childbirth","1471-2393",NA,"1471-2393",NA,"http://www.springer.com/tdm",TRUE,"27931191","PMC5146820",NA,NA,TRUE
"gu",2016,0,"10.1186/s40176-016-0061-3",FALSE,"Springer Nature","IZA Journal of Migration","2193-9039",NA,"2193-9039",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE
"gu",2016,0,"10.1186/s40536-016-0020-8",FALSE,"Springer Nature","Large-scale Assessments in Education","2196-0739",NA,"2196-0739",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"gu",2016,0,"10.1186/s40536-016-0027-1",FALSE,"Springer Nature","Large-scale Assessments in Education","2196-0739",NA,"2196-0739",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE
"gu",2016,1044,"10.1186/s40658-016-0137-4",FALSE,"Springer Nature","EJNMMI Physics","2197-7364",NA,"2197-7364",NA,NA,TRUE,"26782039","PMC4718906",NA,NA,TRUE
"gu",2016,1307,"10.1186/s12987-016-0037-y",FALSE,"Springer Nature","Fluids and Barriers of the CNS","2045-8118",NA,"2045-8118",NA,NA,TRUE,"27472944","PMC4967298",NA,NA,TRUE
"gu",2016,1345.5,"10.1371/journal.pone.0145890",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"26752550","PMC4709062",NA,NA,TRUE
"gu",2016,1345.5,"10.1371/journal.pone.0147152",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"26766577","PMC4713078",NA,NA,TRUE
"gu",2016,1345.5,"10.1371/journal.pone.0149456",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"26925974","PMC4771210",NA,NA,TRUE
"gu",2016,1345.5,"10.1371/journal.pone.0152198",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"27022948","PMC4811441",NA,NA,TRUE
