"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"mdh",2019,950,"10.1016/j.linged.2018.12.006",TRUE,"Elsevier","Linguistics and Education","0898-5898","0898-5898",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"mdh",2019,2835,"10.1093/ptj/pzz044",TRUE,"Oxford University Press (OUP)","Physical Therapy","0031-9023","0031-9023","1538-6724",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"30869789","PMC6665874",NA,NA,FALSE
"mdh",2019,1600,"10.1002/nop2.280",FALSE,"Wiley","Nursing Open","2054-1058","2054-1058","2054-1058",NA,"http://doi.wiley.com/10.1002/tdm_license_1.1",TRUE,"31367422","PMC6650686",NA,NA,TRUE
"mdh",2019,1550,"10.1016/j.edurev.2019.03.005",TRUE,"Elsevier","Educational Research Review","1747-938X","1747-938X",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"mdh",2019,1834,"10.1109/tbme.2019.2908349",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Transactions on Biomedical Engineering","0018-9294","0018-9294","1558-2531",NA,NA,TRUE,"31095471",NA,NA,NA,FALSE
"mdh",2019,1569,"10.1109/access.2019.2909093",FALSE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Access","2169-3536",NA,"2169-3536",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"mdh",2019,415,"10.1177/2158244019846687",FALSE,"SAGE Publications","SAGE Open","2158-2440","2158-2440","2158-2440",NA,"http://journals.sagepub.com/page/policies/text-and-data-mining-license",TRUE,NA,NA,NA,NA,TRUE
"mdh",2019,2681,"10.1111/soru.12256",TRUE,"Wiley","Sociologia Ruralis","0038-0199","0038-0199","1467-9523",NA,"http://doi.wiley.com/10.1002/tdm_license_1.1",TRUE,NA,NA,NA,NA,FALSE
"mdh",2019,850,"10.2991/ijcis.d.190711.001",FALSE,"Atlantis Press","International Journal of Computational Intelligence Systems","1875-6883",NA,"1875-6883",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"mdh",2019,3333,"10.1111/jocn.14971",TRUE,"Wiley","Journal of Clinical Nursing","0962-1067","0962-1067","1365-2702",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31240794",NA,NA,NA,FALSE
"mdh",2019,1827,"10.1016/j.bspc.2019.101634",TRUE,"Elsevier","Biomedical Signal Processing and Control","1746-8094","1746-8094",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"mdh",2019,2346,"10.1108/ijqrm-09-2018-0243",TRUE,"Emerald","International Journal of Quality & Reliability Management","0265-671X","0265-671X",NA,NA,"https://www.emerald.com/insight/site-policies",TRUE,NA,NA,NA,NA,FALSE
"mdh",2019,1550,"10.1016/j.scaman.2018.09.002",TRUE,"Elsevier","Scandinavian Journal of Management","0956-5221","0956-5221",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"mdh",2019,1561,"10.1016/j.heliyon.2019.e02523",FALSE,"Elsevier","Heliyon","2405-8440","2405-8440",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31667380","PMC6812202",NA,NA,TRUE
"mdh",2019,2345,"10.1108/ebhrm-04-2019-0040",TRUE,"Emerald","Evidence-based HRM: a Global Forum for Empirical Scholarship","2049-3983","2049-3983",NA,NA,"https://www.emerald.com/insight/site-policies",TRUE,NA,NA,NA,NA,FALSE
