"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"mau",2019,2254.8384,"10.1108/ijmhsc-05-2019-0050",TRUE,"Emerald","International Journal of Migration, Health and Social Care","1747-9894","1747-9894",NA,NA,"https://www.emerald.com/insight/site-policies",TRUE,NA,NA,NA,NA,FALSE
"mau",2019,1481.4192,"10.1038/s41598-019-43713-6",FALSE,"Springer","Scientific Reports","2045-2322",NA,"2045-2322",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,"31110185","PMC6527577",NA,NA,TRUE
"mau",2019,1481.4192,"10.1038/s41598-019-41439-z",FALSE,"Springer","Scientific Reports","2045-2322",NA,"2045-2322",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,"30914734","PMC6435723",NA,NA,TRUE
"mau",2019,680.9072,"10.1016/j.elecom.2019.106511",FALSE,"Elsevier","Electrochemistry Communications","1388-2481","1388-2481",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,TRUE
"mau",2019,238.9264,"10.33225/pec/19.77.584",FALSE,"Scientia Socialis","Problems of Education in the 21st Century","2538-7111","1822-7864","2538-7111",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"mau",2019,1644.5424,"10.3390/ijerph16132280",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31252681","PMC6651348",NA,NA,TRUE
"mau",2019,477.2864,"10.33225/pec/19.77.806",FALSE,"Scientia Socialis","Problems of Education in the 21st Century","2538-7111","1822-7864","2538-7111",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"mau",2019,2254.8384,"10.1108/qrom-05-2018-1636",TRUE,"Emerald","Qualitative Research in Organizations and Management: An International Journal","1746-5648","1746-5648",NA,NA,"https://www.emerald.com/insight/site-policies",TRUE,NA,NA,NA,NA,FALSE
"mau",2019,1353.8848,"10.1186/s13561-019-0232-z",FALSE,"BioMed Central","Health Economics Review","2191-1991",NA,"2191-1991",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,"31127454","PMC6734228",NA,NA,TRUE
"mau",2019,1456.8752,"10.1371/journal.pone.0227027",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31891621","PMC6938383",NA,NA,TRUE
"mau",2019,1430.2544,"10.1371/journal.pone.0221893",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31465500","PMC6715184",NA,NA,TRUE
"mau",2019,1798.5088,"10.1186/s12912-019-0331-5",FALSE,"BioMed Central","BMC Nursing","1472-6955",NA,"1472-6955",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"30911284","PMC6416969",NA,NA,TRUE
"mau",2019,1104.1024,"10.1186/s13104-019-4253-9",FALSE,"BioMed Central","BMC Research Notes","1756-0500",NA,"1756-0500",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"30971314","PMC6458795",NA,NA,TRUE
"mau",2019,2038.1904,"10.1186/s12954-019-0301-y",FALSE,"BioMed Central","Harm Reduction Journal","1477-7517",NA,"1477-7517",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31046774","PMC6498489",NA,NA,TRUE
"mau",2019,1839.6671999999999,"10.1186/s12909-019-1656-1",FALSE,"BioMed Central","BMC Medical Education","1472-6920",NA,"1472-6920",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31196099","PMC6567468",NA,NA,TRUE
"mau",2019,798.7184,"10.1177/1609406919831588",FALSE,"SAGE Publications","International Journal of Qualitative Methods","1609-4069","1609-4069","1609-4069",NA,"http://journals.sagepub.com/page/policies/text-and-data-mining-license",TRUE,NA,NA,NA,NA,TRUE
"mau",2019,1090.8863999999999,"10.1016/j.heliyon.2019.e02913",FALSE,"Elsevier","Heliyon","2405-8440","2405-8440",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31844765","PMC6895650",NA,NA,TRUE
"mau",2019,2605.1567999999997,"10.3389/fpsyg.2019.00873",FALSE,"Frontiers","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31057472","PMC6482217",NA,NA,TRUE
"mau",2019,1196.8976,"10.3390/su11030858",FALSE,"MDPI","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"mau",2019,932.1056,"10.3390/fi11110235",FALSE,"MDPI","Future Internet","1999-5903",NA,"1999-5903",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
