institution	period	euro	doi	is_hybrid	publisher
mau	2019	2254.8384	10.1108/IJMHSC-05-2019-0050	TRUE	Emerald Publishing
mau	2019	1481.4192	10.1038/s41598-019-43713-6	FALSE	Nature Publishing Group
mau	2019	1481.4192	10.1038/s41598-019-41439-z	FALSE	Nature Publishing Group
mau	2019	680.9072	10.1016/j.elecom.2019.106511	FALSE	Elsevier
mau	2019	238.9264	10.33225/pec/19.77.584	FALSE	Scientia Socialis
mau	2019	1644.5424	10.3390/ijerph16132280	FALSE	MDPI AG
mau	2019	477.2864	10.33225/pec/19.77.806	FALSE	Scientia Socialis
mau	2019	2254.8384	10.1108/QROM-05-2018-1636	TRUE	Emerald Publishing
mau	2019	1353.8848	10.1186/s13561-019-0232-z	FALSE	BioMed Central
mau	2019	1456.8752	10.1371/journal.pone.0227027	FALSE	PLoS One
mau	2019	1430.2544	10.1371/journal.pone.0221893	FALSE	PLoS One
mau	2019	1798.5088	10.1186/s12912-019-0331-5	FALSE	BioMed Central
mau	2019	1104.1024	10.1186/s13104-019-4253-9	FALSE	BioMed Central
mau	2019	2038.1904	10.1186/s12954-019-0301-y	FALSE	BioMed Central
mau	2019	1839.6671999999999	0.1186/s12909-019-1656-1	FALSE	BioMed Central
mau	2019	798.7184	10.1177/1609406919831588	FALSE	SAGE Publications
mau	2019	1090.8863999999999	10.1016/j.heliyon.2019.e02913	FALSE	Elsevier
mau	2019	2605.1567999999997	0.3389/fpsyg.2019.00873	FALSE	Frontiers Media
mau	2019	1196.8976	10.3390/su11030858	FALSE	MDPI AG
mau	2019	932.1056	10.3390/fi11110235	FALSE	MDPI AG
mau	2019	680.4352	10.5324/eip.v13i1.2749	FALSE	Norwegian University of Science and Technology Library
mau	2019	2085.0128	10.1038/s41405-019-0020-1	FALSE	Nature Publishing Group
mau	2019	1006.0208	10.1057/s41599-019-0284-z	FALSE	Nature Publishing Group
mau	2019	1478.0208	10.3390/su11061649	FALSE	MDPI AG
mau	2019	977.7008	10.1080/2331186X.2019.1651441	FALSE	Cogent education
mau	2019	657.1184	10.4012/dmj.2018-194 	FALSE	Japanese Society for Dental Materials and Devices
mau	2019	1744.7008	10.1080/10717544.2019.1650848	FALSE	Taylor & Francis
mau	2019	1768.1119999999999	10.1080/26410397.2019.1615364  	FALSE	Taylor & Francis
mau	2019	1508.6064	10.1136/bmjopen-2018-028699	FALSE	BMJ
mau	2019	1544.5728	10.3390/su11247123	FALSE	MDPI AG
mau	2019	1404.9551999999999	10.1016/j.rbms.2019.11.002	FALSE	Elsevier
mau	2019	2156.096	10.1186/s12903-019-0761-1	FALSE	BioMed Central
mau	2019	1467.2592	10.3390/su12031130	FALSE	MDPI
