institution	period	euro	doi	is_hybrid	publisher
lnu	2019	3030.724272	10.1002/aqc.3064	TRUE	
lnu	2019	3133.779808	10.1002/aqc.3196	TRUE	
lnu	2019	1164.374912	10.1002/ecs2.2577	FALSE	
lnu	2019	2890.036176	10.1002/elsc.201900015	TRUE	
lnu	2019	1651.9056	10.1002/fsn3.1280	FALSE	
lnu	2019	1283.6238239999998	10.1016/j.bpj.2018.12.004	TRUE	
lnu	2019	1674.097152	10.1016/j.ergon.2019.05.005	TRUE	
lnu	2019	1447.033056	10.1016/j.scitotenv.2019.03.013	TRUE	
lnu	2019	1810.184192	10.1016/j.ssci.2019.104567	TRUE	
lnu	2019	1778.5271520000001	10.1038/s41598-019-46422-2	FALSE	
lnu	2019	1793.5292	10.1039/c9py01039d	TRUE	
lnu	2019	885.927952	10.1039/c9ra07425b	FALSE	
lnu	2019	1829.7552	10.1080/15230430.2019.1646574	FALSE	
lnu	2019	1498.1563199999998	10.1080/17482631.2019.1632109	FALSE	
lnu	2019	123.120256	10.1080/17482631.2019.1684166	FALSE	
lnu	2019	1461.6395679999998	10.1080/23311908.2019.1647601	FALSE	
lnu	2019	1776.8912	10.1085/jgp.201812301	FALSE	
lnu	2019	1076.2053119999998	10.1098/rsos.191541	FALSE	
lnu	2019	2816.911104	10.1108/IJLLS-02-2020-0006	TRUE	
lnu	2019	2115.637104	10.1111/1751-7915.13441	FALSE	
lnu	2019	2949.13152	10.1111/1758-2229.12736	TRUE	
lnu	2019	2172.216688	10.1111/hex.12966	FALSE	
lnu	2019	1996.504304	10.1128/mBio.01470-19	FALSE	
lnu	2019	1611.408	10.1136/bmjsem-2018-000486	FALSE	
lnu	2019	2539.8017919999998	10.1177/0952695119836587	TRUE	
lnu	2019	1842.7323680000002	10.1186/s12862-019-1475-3	FALSE	
lnu	2019	1827.6085439999997	10.1186/s12885-019-5690-5	FALSE	
lnu	2019	1786.4879039999998	10.1186/s12955-019-1110-4	FALSE	
lnu	2019	2185.150432	10.1186/s13063-019-3187-9	FALSE	
lnu	2019	2395.0035199999998	10.1364/OE.27.034323	FALSE	
lnu	2019	1404.422784	10.1371/journal.pone.0213533	FALSE	
lnu	2019	1437.638368	10.1371/journal.pone.0216451	FALSE	
lnu	2019	764.3568	10.17645/si.v6i3.1496	FALSE	
lnu	2019	1951.3896	10.2147/JPR.S194114	FALSE	
lnu	2019	1749.077184	10.2196/11625	FALSE	
lnu	2019	1289.4096	10.22382/wfs-2019-003	TRUE	
lnu	2019	1289.4096	10.22382/wfs-2019-005	TRUE	
lnu	2019	1319.40048	10.22382/wfs-2019-017	TRUE	
lnu	2019	1184.22912	10.23865/njlr.v5.2013	FALSE	
lnu	2019	1524.117264	10.3389/fevo.2019.00271	FALSE	
lnu	2019	2018.5476479999998	10.3389/fmicb.2018.03296	FALSE	
lnu	2019	472.45028800000006	10.3390/buildings9010012	FALSE	
lnu	2019	585.158224	10.3390/buildings9070164	FALSE	
lnu	2019	1638.693376	10.3390/en12163064	FALSE	
lnu	2019	471.42888	10.3390/geosciences9020073	FALSE	
lnu	2019	1429.43312	10.3390/ijerph16091616	FALSE	
lnu	2019	614.76584	10.3390/polym11101633	FALSE	
lnu	2019	229.290992	10.3390/socsci8040128	FALSE	
lnu	2019	756.687744	10.3390/su11092654	FALSE	
lnu	2019	765.696336	10.3390/su11113061	FALSE	
lnu	2019	824.0459199999999	10.3390/toxins11020120	FALSE	
lnu	2019	429.059328	10.4236/tel.2019.96115	FALSE	
lnu	2019	478.38804799999997	10.5194/adgeo-49-137-2019	FALSE	
lnu	2019	1253.8292959999999	10.5334/ijic.4192	FALSE	
lnu	2019	2732.452368	10.5406/scanstud.91.1-2.0001	TRUE	
