"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"his",2020,668.40579,"10.1021/acsomega.9b03514",FALSE,"American Chemical Society (ACS)","ACS Omega","2470-1343","2470-1343","2470-1343",NA,"http://pubs.acs.org/page/policy/authorchoice_ccbyncnd_termsofuse.html",TRUE,"32201767","PMC7081255",NA,NA,TRUE
"his",2020,2168.388576,"10.1017/s1463423620000286",FALSE,"Cambridge University Press (CUP)","Primary Health Care Research & Development","1463-4236","1463-4236","1477-1128",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32727632","PMC7443773",NA,NA,TRUE
"his",2020,2909.470086,"10.1016/j.jad.2020.04.023",TRUE,"Elsevier","Journal of Affective Disorders","0165-0327","0165-0327",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"32663952",NA,NA,NA,FALSE
"his",2020,1571.769378,"10.1016/j.scaman.2020.101107",TRUE,"Elsevier","Scandinavian Journal of Management","0956-5221","0956-5221",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"his",2020,2214.821664,"10.1016/j.patrec.2020.02.011",TRUE,"Elsevier","Pattern Recognition Letters","0167-8655","0167-8655",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"his",2020,2022.487632,"10.3389/fpubh.2020.00285",FALSE,"Frontiers","Frontiers in Public Health","2296-2565",NA,"2296-2565",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32850567","PMC7399156",NA,NA,TRUE
"his",2020,819.9114839999999,"10.3389/fpubh.2020.00082",FALSE,"Frontiers","Frontiers in Public Health","2296-2565",NA,"2296-2565",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32266197","PMC7098265",NA,NA,TRUE
"his",2020,2022.487632,"10.3389/fpubh.2020.575062",FALSE,"Frontiers","Frontiers in Public Health","2296-2565",NA,"2296-2565",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"33194976","PMC7643005",NA,NA,TRUE
"his",2020,2366.156592,"10.3389/fpsyg.2020.00987",FALSE,"Frontiers","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32581915","PMC7291370",NA,NA,TRUE
"his",2020,846.6473339999999,"10.1155/2020/8194389",FALSE,"Hindawi Publishing Corporation","Nursing Research and Practice","2090-1429","2090-1429","2090-1437",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32637175","PMC7321520",NA,NA,TRUE
"his",2020,1974.2047380000001,"10.1109/access.2020.3021753",FALSE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Access","2169-3536",NA,"2169-3536",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"his",2020,1267.55595,"10.3233/jifs-189074",TRUE,"IOS Press","Journal of Intelligent & Fuzzy Systems","1064-1246","1064-1246","1875-8967",NA,"https://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,FALSE
"his",2020,1669.18995,"10.3390/ijms21020469",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31940797","PMC7014160",NA,NA,TRUE
"his",2020,1143.562662,"10.3390/math8050813",FALSE,"MDPI","Mathematics","2227-7390",NA,"2227-7390",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"his",2020,1890.1086839999998,"10.3390/s20154284",FALSE,"MDPI","Sensors","1424-8220",NA,"1424-8220",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32752008","PMC7436001",NA,NA,TRUE
"his",2020,1689.449094,"10.3390/su12166669",FALSE,"MDPI","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"his",2020,1252.380672,"10.1093/scan/nsaa071",FALSE,"Oxford University Press (OUP)","Social Cognitive and Affective Neuroscience","1749-5016","1749-5016","1749-5024",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32440673","PMC7328032",NA,NA,TRUE
"his",2020,1529.726598,"10.1371/journal.pone.0236939",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32823270","PMC7444515",NA,NA,TRUE
"his",2020,3042.13428,"10.1038/s41436-020-01028-2",TRUE,"Springer","Genetics in Medicine","1098-3600","1098-3600","1530-0366",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,"33288880",NA,NA,NA,FALSE
"his",2020,1796.664384,"10.1242/bio.052381",FALSE,"The Company of Biologists","Biology Open","2046-6390",NA,"2046-6390",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"32878883","PMC7522030",NA,NA,TRUE
