"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"ki",2020,1193.049704,"10.1016/j.redox.2019.101387",FALSE,"Elsevier BV","Redox Biology","2213-2317","2213-2317",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31765889","PMC6883295",NA,NA,TRUE
"ki",2020,2270.571576,"10.1136/jclinpath-2019-206300",TRUE,"BMJ","Journal of Clinical Pathology","0021-9746","0021-9746","1472-4146",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32034057","PMC7513266",NA,NA,FALSE
"ki",2020,3248.50974,"10.1093/infdis/jiaa036",TRUE,"Oxford University Press (OUP)","Journal of Infectious Diseases","0022-1899","0022-1899","1537-6613",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31994701","PMC7781452",NA,NA,FALSE
"ki",2020,1786.6836399999997,"10.1152/ajpcell.00540.2019",FALSE,"American Physiological Society","American Journal of Physiology-Cell Physiology","0363-6143","0363-6143","1522-1563",NA,NA,TRUE,"31825657","PMC7099524",NA,NA,FALSE
"ki",2020,3583.170318,"10.1212/wnl.0000000000008745",TRUE,"Ovid Technologies (Wolters Kluwer Health)","Neurology","0028-3878","0028-3878","1526-632X",NA,NA,TRUE,"31843808","PMC7080282",NA,NA,FALSE
"ki",2020,2464.9701999999997,"10.1111/bpa.12812",TRUE,"Wiley-Blackwell","Brain Pathology","1015-6305","1015-6305","1750-3639",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31912564",NA,NA,NA,FALSE
"ki",2020,1805.03092,"10.1074/mcp.ra119.001737",TRUE,"Elsevier BV","Molecular & Cellular Proteomics","1535-9476","1535-9476",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31699905","PMC6944231",NA,NA,FALSE
"ki",2020,3108.038612,"10.1111/febs.15197",TRUE,"Wiley-Blackwell","FEBS Journal","1742-464X","1742-464X","1742-4658",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31889402","PMC7496940",NA,NA,FALSE
"ki",2020,2212.4137,"10.7554/elife.46756",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32178760","PMC7077985",NA,NA,TRUE
"ki",2020,2969.69862,"10.1002/mrd.23320",TRUE,"Wiley-Blackwell","Molecular Reproduction and Development","1040-452X","1040-452X","1098-2795",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32003503","PMC7155028",NA,NA,FALSE
"ki",2020,2370.378528,"10.3389/fpsyg.2019.02808",TRUE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31998167","PMC6965306",NA,NA,TRUE
"ki",2020,1169.748846,"10.3390/pathogens9010028",FALSE,"MDPI AG","Pathogens","2076-0817",NA,"2076-0817",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31892235","PMC7168679",NA,NA,TRUE
"ki",2020,666.145088,"10.3390/pathogens9030207",FALSE,"MDPI AG","Pathogens","2076-0817",NA,"2076-0817",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32168945","PMC7157612",NA,NA,TRUE
