"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"du",2018,2370,"10.1080/13607863.2016.1247425",TRUE,"Informa UK Limited","Aging & Mental Health","1360-7863","1360-7863","1364-6915",NA,NA,TRUE,"27802772",NA,NA,NA,FALSE
"du",2018,2008,"10.1016/j.archger.2017.11.004",TRUE,"Elsevier BV","Archives of Gerontology and Geriatrics","0167-4943","0167-4943",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29220739",NA,NA,NA,FALSE
"du",2018,2500,"10.1111/apa.14257",TRUE,"Wiley-Blackwell","Acta Paediatrica","0803-5253",NA,NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29405368","PMC5947616",NA,NA,FALSE
"du",2018,1330,"10.1163/2212943x-00603004",TRUE,"Brill","Intellectual History of the Islamicate World","2212-9421","2212-9421","2212-943X",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"du",2018,1015,"10.1016/j.heliyon.2018.e00660",FALSE,"Elsevier BV","Heliyon","2405-8440","2405-8440",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"30003156","PMC6040259",NA,NA,TRUE
"du",2018,1870,"10.1017/s0007123418000017",TRUE,"Cambridge University Press (CUP)","British Journal of Political Science","0007-1234","0007-1234","1469-2112",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"du",2018,636,"10.1016/j.amper.2018.03.001",FALSE,"Elsevier BV","Ampersand","2215-0390","2215-0390",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,TRUE
"du",2018,1504,"10.1002/nop2.159",FALSE,"Wiley-Blackwell","Nursing Open","2054-1058",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"30338098","PMC6177554",NA,NA,TRUE
"du",2018,4375,"10.1111/jan.13690",TRUE,"Wiley-Blackwell","Journal of Advanced Nursing","0309-2402",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"29676493",NA,NA,NA,FALSE
"du",2018,3350,"10.1111/mcn.12618",TRUE,"Wiley-Blackwell","Maternal & Child Nutrition","1740-8695","1740-8695","1740-8709",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29733102","PMC6175451",NA,NA,FALSE
"du",2018,3093,"10.1016/j.matchar.2018.04.035",TRUE,"Elsevier BV","Materials Characterization","1044-5803","1044-5803",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"du",2018,3140,"10.1016/j.matchar.2017.11.046",TRUE,"Elsevier BV","Materials Characterization","1044-5803","1044-5803",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"du",2018,335,"10.1177/1403494817728668",TRUE,"SAGE Publications","Scandinavian Journal of Public Health","1403-4948","1403-4948","1651-1905",NA,"http://journals.sagepub.com/page/policies/text-and-data-mining-license",TRUE,"29027502",NA,NA,NA,FALSE
"du",2018,1800,"10.1186/s12955-018-0967-y",FALSE,"Springer Nature","Health and Quality of Life Outcomes","1477-7525",NA,"1477-7525",NA,NA,TRUE,"30041629","PMC6057092",NA,NA,TRUE
"du",2018,2750,"10.1111/1475-6773.13001",TRUE,"Wiley-Blackwell","Health Services Research","0017-9124",NA,NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29952093",NA,NA,NA,FALSE
"du",2018,1400,"10.1080/16549716.2018.1490106",FALSE,"Informa UK Limited","Global Health Action","1654-9716","1654-9716","1654-9880",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"29972099","PMC6032022",NA,NA,TRUE
"du",2018,2190,"10.1016/j.archger.2018.08.007",TRUE,"Elsevier BV","Archives of Gerontology and Geriatrics","0167-4943","0167-4943",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"30265913",NA,NA,NA,FALSE
"du",2018,1539,"10.1016/j.tmp.2018.09.002",TRUE,"Elsevier BV","Tourism Management Perspectives","2211-9736","2211-9736",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"du",2018,1745,"10.1186/s12978-018-0612-6",FALSE,"Springer Nature","Reproductive Health","1742-4755",NA,"1742-4755",NA,NA,TRUE,"30285768","PMC6171301",NA,NA,TRUE
"du",2018,2182,"10.1186/s12884-018-2089-2",FALSE,"Springer Nature","BMC Pregnancy and Childbirth","1471-2393",NA,"1471-2393",NA,NA,TRUE,"30526516","PMC6286546",NA,NA,TRUE
