"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"ltu",2018,86,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"http://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=551039",FALSE
"ltu",2018,86,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"http://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=586463",FALSE
"ltu",2018,86,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"http://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=588431",FALSE
"ltu",2018,86,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"http://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=590399",FALSE
"ltu",2018,86,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"http://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=592367",FALSE
"ltu",2018,86,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"http://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=594335",FALSE
"ltu",2018,86,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=560879",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=625823",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=627791",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=629759",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=631727",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=633695",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=635663",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=637631",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=639599",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=641567",FALSE
"ltu",2018,93,NA,FALSE,"Scienpress Ltd","Journal of Earth Scienses and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=643535",FALSE
"ltu",2018,244,NA,FALSE,"The International Association for Environmental Hydrology","Journal of Environmental Hydrology","1058-3912",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.hydroweb.com/journal-hydrology-2018-paper-6.html",FALSE
