"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"ltu",2020,244.949994,NA,FALSE,"International Association for Environmental Hydrology","Journal of Environmental Hydrology",NA,"1058-3912","1996-7918",NA,NA,FALSE,NA,NA,NA,"http://www.hydroweb.com/journal-hydrology-2020-paper-4.html",FALSE
"ltu",2020,1190.190366,NA,FALSE,"North Carolina State University","BioResources",NA,NA,"1930-2126",NA,NA,FALSE,NA,NA,NA,"https://bioresources.cnr.ncsu.edu/resources/methacrylic-resin-for-protection-of-wood-from-discoloration-by-mould-growth-and-weathering/",TRUE
"ltu",2020,95.001228,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1810559",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1554719",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1556687",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1558655",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1605887",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1676735",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1678703",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1680671",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1682639",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1684607",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1686575",FALSE
"ltu",2020,91.279674,NA,FALSE,"Scientific Press International Limited","Journal of Earth Sciences and Geotechnical Engineering",NA,"1792-9040","1792-9660",NA,NA,FALSE,NA,NA,NA,"https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1688543",FALSE
